TestData,MLP,1,-1,0.2075079779743096,0.0,0.2698528746949393,0.0,3.370509624481201,0.0,0.17802739143371582,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,MLP,1,-1,0.20241828959017472,0.0,0.2628409068669608,0.0,9.528832912445068,0.0,0.3281080722808838,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,PR,1,-1,6.580932293253289,0.0,8.10541878448508,0.0,0.45146775245666504,0.0,8.719795942306519,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,PR,3,-1,0.8531196926543171,0.0,1.5505929897503974,0.0,0.4808220863342285,0.0,11.984849214553833,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,-1,2.5518484570185342,0.0,3.570624892181712,0.0,0.006986856460571289,0.0,0.10852289199829102,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,-1,0.8909677920859649,0.0,1.1501861525565595,0.0,0.03293800354003906,0.0,0.1439812183380127,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,-1,0.7108242338895798,0.0,0.9270537183110302,0.0,0.06982827186584473,0.0,0.21218585968017578,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,-1,4.258618251002552,0.0,5.458144560951092,0.0,0.026202678680419922,0.0,0.1492767333984375,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,2,-1,4.385425999164581,0.0,5.598809566711749,0.0,0.0009982585906982422,0.0,0.08082270622253418,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,-1,4.258618251002552,0.0,5.458144560951092,0.0,0.026099681854248047,0.0,0.14622926712036133,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,-1,0.8909677920859649,0.0,1.1501861525565595,0.0,0.028569459915161133,0.0,0.14776968955993652,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,20,6.585346746659535,0.0,7.636331329181923,0.0,0.02530360221862793,0.0,0.08114504814147949,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,100,0.8896602681477864,0.0,1.155633196630851,0.0,0.032224416732788086,0.0,0.1260695457458496,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,50,5.366322136243184,0.0,6.299912418657575,0.0,0.03154420852661133,0.0,0.09961700439453125,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,80,0.8889149601459503,0.0,1.161629471211733,0.0,0.05095386505126953,0.0,0.12021923065185547,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,70,1.088667343934377,0.0,1.4000633190076737,0.0,0.03242635726928711,0.0,0.11684584617614746,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,60,1.7208365601698556,0.0,2.186910385657936,0.0,0.04781484603881836,0.0,0.1128230094909668,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,5,60,5.339702306056556,0.0,6.261191900547088,0.0,0.07094168663024902,0.0,0.11501598358154297,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,30,2.582228387287003,0.0,3.5718716919604208,0.0,0.0059812068939208984,0.0,0.08900642395019531,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,100,2.5518484570185342,0.0,3.570624892181712,0.0,0.0069942474365234375,0.0,0.10205769538879395,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,3,0,2.5518484570185342,0.0,3.570624892181712,0.0,0.006976127624511719,0.0,0.1050100326538086,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,0,0.8909677920859649,0.0,1.1501861525565595,0.0,0.032010793685913086,0.0,0.14222455024719238,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,100,0.8896602681477864,0.0,1.155633196630851,0.0,0.028490304946899414,0.0,0.136993408203125,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,80,0.8889149601459503,0.0,1.161629471211733,0.0,0.029445648193359375,0.0,0.12460136413574219,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,70,1.088667343934377,0.0,1.4000633190076737,0.0,0.02847433090209961,0.0,0.11903548240661621,0.0,0
dataType,regressor,interactionsDegree,polyreduction,mae,mae_std,rmse,rmse_std,fitTime,fitTime_std,predTime,predTime_std,trainSize
TestData,LinReg,4,124,0.8909378019968669,0.0,1.150167163379478,0.0,0.03503918647766113,0.0,0.14594745635986328,0.0,0
